  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
  0.500,   0.500,   0.000
